employee_id,full_name,age,gender,email,phone,city,country,department,job_title,employment_type,education_level,join_date,years_of_experience,annual_salary,bonus_percentage,performance_rating,nps_score,projects_completed,training_hours,remote_work,last_promotion_year,manager_id,team_size,monthly_leaves_taken,attrition_risk,salary_currency,linkedin_profile,contract_end_date
EMP1950,William Singh,39.0,Non-binary,william.singh@yahoo.com,7820561513,Toronto,Canada,Marketing,SEO Specialist,Contract,Associate,20-02-2015,8,1472171.0,1.06,Outstanding,6.0,9,178.07,Yes,2019.0,EMP2226,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.2,Medium,GBP,linkedin.com/in/williamsingh998,29-05-2025
EMP2809,Logan Kumar,31.0,Female,logan.kumar@gmail.com,Not Available,Mumbai,India,Customer support,VP Support,Contract,PhD,22-03-2013,10,1432236.0,16.71,Average,2.0,9,45.54,Yes,2014.0,EMP1706,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",5.0,High,USD,linkedin.com/in/logankumar581,24-07-2024
EMP2294,Mia Rao,51.0,Prefer not to say,mia.rao@outlook.com,Not Available,Sydney,Australia,Finance,Financial Analyst,Permanent,Bachelor's,11-05-2021,2,1190936.0,7.0,Outstanding,3.0,28,61.8,Yes,2013.0,EMP3903,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",1.1,low,AUD,linkedin.com/in/miarao765,Permenent
EMP1293,Aarav Brown,51.0,Male,aarav.brown@company.in,-8831114911,San Francisco,USA,Legal,Associate,Contract,MCA,12-28-2011,12,1277750.0,21.29,Excellent,4.0,37,55.95,No,2020.0,EMP3435,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",3.9,Medium,GBP,Not Available,15-01-2024
EMP1192,Amit Patel,29.0,Female,amit.patel@corp.com,9.18424E+11,Ahmedabad,India,Sales,Sales Rep,Permanent,Bachelor's,13-Feb-16,20,780595.0,4.29,Outstanding,10.0,4,170.45,Yes,2014.0,EMP1985,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",0.2,Medium,CAD,linkedin.com/in/amitpatel514,Permenent
EMP3779,James Singh,34.0,Female,james.singh@yahoo.com,-8717293837,Bangalore,India,Marketing,Content Strategist,Permanent,Bachelor's,29-10-2011,12,906837.0,14.49,Average,2.0,-1,151.42,Yes,2014.0,EMP2279,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.5,High,INR,Not Available,Permenent
EMP3066,Rahul Chopra,37.0,Non-binary,not available,8763813368,Singapore,Singapore,Finance,Data Analyst,Permanent,Master's,15-02-2017,6,961387.0,23.29,Below Average,10.0,41,85.17,No,2017.0,EMP3564,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",3.9,Medium,USD,linkedin.com/in/rahulchopra470,Permenent
EMP2449,Abigail Shah,833.0,Non-binary,abigail.shah@gmail.com,9.1821E+11,Dubai,UAE,Marketing,Content Strategist,Permanent,BE/BTech,16-11-2018,5,1023966.0,28.96,5,7.0,50,168.78,Yes,2019.0,EMP2381,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",4.1,High,CAD,linkedin.com/in/abigailshah566,Permenent
EMP1008,Amelia Garcia,55.0,Prefer not to say,amelia.garcia@hotmail.com,-10456,San Francisco,USA,Product,Product Analyst,Permanent,Master's,03-24-2016,7,792218.0,6.9,Average,10.0,37,48.22,No,2012.0,EMP1388,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",2.8,Low,AUD,linkedin.com/in/ameliagarcia62,Permenent
EMP2685,Rohan Davis,33.0,Female,rohan.davis@company.in,-7479630279,Hyderabad,India,Marketing,SEO Specialist,Permanent,PhD,23-Feb-17,6,1476206.0,38.99,Average,6.0,49,106.835,Yes,2018.0,EMP1457,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",0.7,High,GBP,linkedin.com/in/rohandavis863,Permenent
EMP1128,Neha Patel,52.0,Prefer not to say,neha.patel@yahoo.com,Not Available,Pune,India,Hr,HR Manager,Permanent,PhD,09-19-2019,4,-686586.0,21.02,Excellent,2.0,4,156.62,No,2018.0,EMP2133,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",3.4,Low,AUD,linkedin.com/in/nehapatel563,Permenent
EMP2450,Nisha Desai,30.0,Female,nisha.desai@gmail.com,8162320089,Toronto,Canada,Finance,Finance Manager,Permanent,BE/BTech,12-12-2017,6,1137169.0,36.09,Below Average,4.0,9,21.29,No,2018.0,EMP1065,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",4.0,High,CAD,linkedin.com/in/nishadesai299,Permenent
EMP3226,Mason Sharma,27.0,Non-binary,mason.sharma@yahoo.com,-6549,Toronto,Canada,Operations,Chief Operating Officer,Permanent,MBA,20-04-2023,0,1925050.0,22.54,Good,5.0,42,119.25,No,2011.0,EMP1002,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",2.9,Low,INR,linkedin.com/in/masonsharma676,Permenent
EMP3076,Vikram Smith,49.0,Female,vikram.smith@gmail.com,Not Available,Ahmedabad,India,Legal,Chief Legal Officer,Contract,BE/BTech,04-Mar-11,12,2404972.0,37.23,Excellent,8.0,29,75.85,No,2019.0,EMP1452,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",4.8,Medium,INR,linkedin.com/in/vikramsmith482,31-05-2026
EMP1500,Ethan Johnson,35.0,Male,ethan.johnson@yahoo.com,-8519,Singapore,Singapore,Legal,Chief Legal Officer,Permanent,Associate,10-01-2017,6,-1988082.0,39.1,excellent,1.0,1,111.74,Yes,2020.0,EMP1834,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",1.8,Low,USD,linkedin.com/in/ethanjohnson833,Permenent
EMP2237,Amelia Verma,40.0,Prefer not to say,amelia.verma@company.in,(878) 398-1506,Delhi,India,Engineering,Software Engineer,Permanent,Associate,Not Available,1,788663.0,20.72,Outstanding,2.0,31,57.29,No,2023.0,EMP1661,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",1.3,Low,GBP,Not Available,Permenent
EMP3286,Isabella Williams,313.0,Male,isabella.williams@company.in,-9472411568,Singapore,Singapore,Customer support,Support Agent,Permanent,MCA,11-02-2021,2,462634.0,33.87,Average,2.0,3,24.18,No,2024.0,No Manager,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",0.5,Medium,USD,linkedin.com/in/isabellawilliams172,Permenent
EMP1670,Evelyn Johnson,-3.0,Male,evelyn.johnson@outlook.com,(333) 953-4424,Hyderabad,India,Data science,Marketing Analyst,Permanent,Bachelor's,16-03-2022,1,603151.0,3.13,Excellent,4.0,44,145.81,Yes,2011.0,EMP3160,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",1.1,High,INR,linkedin.com/in/evelynjohnson899,Permenent
EMP1978,emma rao,37.0,Female,emma.rao@outlook.com,7023361092,London,UK,Sales,Senior Sales Rep,Contract,High School,05-31-2019,4,916296.0,27.27,Good,1.0,1,5.53,Yes,2017.0,EMP3644,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",0.8,Medium,AUD,linkedin.com/in/emmarao619,02-02-2024
EMP2808,Mason Malhotra,47.0,Prefer not to say,mason.malhotra@company.in,-7815642121,Hyderabad,India,Hr,Recruiter,Contract,BE/BTech,05-09-2018,5,788237.0,3.89,Below Average,2.0,18,132.14,Yes,2023.0,EMP1347,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",5.0,High,CAD,linkedin.com/in/masonmalhotra638,08-01-2026
EMP1651,Arjun Kumar,28.0,Prefer not to say,arjun.kumar@gmail.com,-9823,Singapore,Singapore,Sales,Sales Manager,Permanent,,Not Available,0,1243410.0,30.8,Excellent,9.0,14,159.53,No,2012.0,EMP1853,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",0.1,Low,AUD,linkedin.com/in/arjunkumar308,Permenent
EMP1681,Nisha Sharma,56.0,Female,nisha.sharma@outlook.com,-9866978244,Chennai,India,Marketing,SEO Specialist,Permanent,Bachelor's,10-01-2018,5,1207282.0,10.21,Excellent,5.0,5,106.835,Yes,2023.0,EMP3768,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",3.4,Low,INR,linkedin.com/in/nishasharma397,Permenent
EMP2097,Priya Moore,38.0,Male,priya.moore@hotmail.com,9.19245E+11,Chennai,India,Hr,Chief Human Resources Officer,Permanent,Master's,27-03-2011,12,1745466.0,31.46,Average,5.0,5,150.43,1,2019.0,EMP2877,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",1.4,Medium,GBP,linkedin.com/in/priyamoore555,Permenent
EMP2672,James Williams,27.0,Prefer not to say,james.williams@gmail.com,9.18818E+11,Kolkata,India,Finance,Product Analyst,Permanent,Associate,Not Available,5,909943.0,1.09,2,2.0,-4,70.66,No,2019.0,EMP3906,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",1.8,Medium,CAD,linkedin.com/in/jameswilliams327,Permenent
EMP2288,Oliver Jones,54.0,Male,oliver.jones@hotmail.com,9247500903,Chennai,India,Finance,Financial Analyst,Permanent,BE/BTech,06-12-2018,21,831753.0,35.38,Good,7.0,18,136.47,Yes,2019.0,EMP1624,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",0.1,Medium,INR,linkedin.com/in/oliverjones466,Permenent
EMP2010,Divya Patel,22.0,Non-binary,divya.patel@outlook.com,9.17876E+11,Dubai,UAE,Marketing,Chief Marketing Officer,Permanent,BE/BTech,Not Available,5,2061919.0,32.93,Outstanding,6.0,7,189.98,No,2011.0,EMP1767,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.9,Medium,CAD,linkedin.com/in/divyapatel948,Permenent
EMP1963,Suresh Smith,23.0,Non-binary,suresh.smith@company.in,-11194,San Francisco,USA,Engineering,Recruiter,Permanent,Associate,29-Sep-15,8,1352594.0,17.94,Outstanding,2.0,30,38.99,Yes,2023.0,EMP3255,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",0.0,High,AUD,linkedin.com/in/sureshsmith219,Permenent
EMP2033,Evelyn Miller,24.0,Female,evelyn.miller@gmail.com,(253) 137-5555,New York,USA,Legal,Legal Manager,Permanent,High School,03-04-2023,0,1675618.0,12.53,5,5.5,4,189.94,No,2017.0,EMP2460,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",1.4,High,GBP,linkedin.com/in/evelynmiller748,Permenent
EMP3216,Ethan Joshi,56.0,Female,ethan.joshi@yahoo.com,Not Available,Mumbai,India,Sales,Sales Manager,Permanent,High School,24-Feb-20,3,1026326.0,19.01,Excellent,9.0,37,167.98,Yes,2015.0,EMP3956,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",4.3,Medium,AUD,linkedin.com/in/ethanjoshi481,Permenent
EMP2056,Isabella Williams,56.0,Non-binary,isabella.williams@hotmail.com,Not Available,Singapore,Singapore,Product,Product Manager,Contract,,05-May-20,3,-1122852.0,33.4,Good,6.0,25,170.28,Yes,2017.0,EMP2700,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",3.5,Low,GBP,linkedin.com/in/isabellawilliams945,24-04-2026
EMP2464,Ava Johnson,31.0,Prefer not to say,ava.johnson@corp.com,-3238,San Francisco,USA,Sales,VP Sales,Permanent,Bachelor's,06-22-2016,7,2053364.0,7.99,3,6.0,10,181.29,Yes,2014.0,EMP3774,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",0.4,Medium,USD,Not Available,Permenent
EMP2998,Noah Desai,37.0,Female,noah.desai@@corp.com,9.18415E+11,Chennai,India,Data science,Data Analyst,Permanent,High School,28-08-2023,0,1088692.0,4.6,Good,1.0,0,85.2,Yes,2018.0,EMP3846,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",4.6,Low,GBP,linkedin.com/in/noahdesai224,Permenent
EMP1428,Lucas Smith,41.0,Prefer not to say,lucas.smith@gmail.com,7713188445,Mumbai,India,Customer support,Senior Agent,Permanent,Associate,09-06-2022,1,654358.0,4.14,Good,5.0,34,130.95,Yes,2018.0,EMP2833,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",2.2,Medium,AUD,linkedin.com/in/lucassmith328,Permenent
EMP1318,Aarav Miller,46.0,Male,aarav.miller@yahoo.com,9.17817E+11,Ahmedabad,India,Sales,Senior Sales Rep,Permanent,Bachelor's,Not Available,8,1011496.0,3.34,Good,2.0,21,159.21,No,2017.0,EMP1690,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",1.2,High,USD,linkedin.com/in/aaravmiller348,Permenent
EMP1398,Rajesh Bose,31.0,Female,rajesh.bose@corp.com,9.18782E+11,Mumbai,India,Sales,Senior Sales Rep,Permanent,,03-23-2016,7,-940297.0,24.08,Below Average,4.0,9,18.44,No,2018.0,EMP2892,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",4.8,Low,INR,Not Available,Permenent
EMP1910,William Kumar,44.0,Male,william.kumar@company.in,9.19352E+11,Chennai,India,Data science,Senior Data Scientist,Permanent,Bachelor's,02-17-2022,1,1830051.0,14.26,Excellent,8.0,48,31.32,Yes,2021.0,EMP3458,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",0.3,High,GBP,Not Available,Permenent
EMP1907,Neha Williams,28.0,Male,neha.williams@hotmail.com,-7969014344,Dubai,UAE,Data science,Data Analyst,Contract,BE/BTech,11-Nov-12,11,1063438.0,20.88,Average,7.0,17,95.09,Yes,2015.0,No Manager,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",0.0,Medium,AUD,linkedin.com/in/nehawilliams51,09-06-2024
EMP3723,Rajesh Moore,47.0,Non-binary,rajesh.moore@corp.com,-9759776676,New York,USA,Marketing,SEO Specialist,Permanent,Associate,03-16-2014,9,1394037.0,11.08,Average,3.0,46,13.13,Yes,2019.0,EMP1965,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",1.1,High,INR,linkedin.com/in/rajeshmoore77,Permenent
EMP2553,Lucas Rao,27.0,Prefer not to say,lucas.rao@corp.com,Not Available,Toronto,Canada,Marketing,Chief Marketing Officer,Permanent,Bachelor's,25-01-2011,12,1580496.0,9.62,Good,3.0,11,23.47,Yes,2014.0,EMP1345,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",0.9,Medium,AUD,linkedin.com/in/lucasrao118,Permenent
EMP1334,Arjun Wilson,22.0,Male,arjun.wilson@yahoo.com,9.1948E+11,Bangalore,India,Legal,Chief Legal Officer,Permanent,BE/BTech,21-06-2010,13,1903516.0,36.52,Good,2.0,7,87.27,No,2012.0,EMP3467,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",4.2,Low,GBP,linkedin.com/in/arjunwilson630,Permenent
EMP3465,sneha sharma,57.0,Prefer not to say,sneha.sharma@outlook.com,8791399628,Toronto,Canada,Operations,Ops Manager,Permanent,BE/BTech,12-Jun-23,0,868136.0,36.75,4,7.0,-7,104.505,Yes,2022.0,No Manager,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",0.5,Medium,USD,linkedin.com/in/snehasharma597,Permenent
EMP1460,Oliver Williams,40.0,Male,oliver.williams@hotmail.com,-7311,New York,USA,Engineering,Engineering Manager,Permanent,High School,11-18-2020,3,2011981.0,36.82,Good,4.0,13,194.33,No,2017.0,EMP3687,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",3.7,High,INR,linkedin.com/in/oliverwilliams290,Permenent
EMP1781,Noah Miller,45.0,Non-binary,noah.miller@corp.com,7811133318,Ahmedabad,India,Data science,Data Analyst,Permanent,MBA,07-04-2021,2,1001618.0,3.96,Good,2.0,23,29.23,Yes,2019.0,EMP1522,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",4.7,Medium,AUD,linkedin.com/in/noahmiller836,Permenent
EMP3331,Ethan Desai,29.0,Non-binary,ethan.desai@outlook.com,9.19093E+11,Chennai,India,Finance,Senior Data Scientist,Contract,PhD,02-07-2013,10,1737665.0,9.14,Excellent,5.0,4,179.23,Yes,2013.0,EMP3086,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",1.9,High,AUD,linkedin.com/in/ethandesai607,05-09-2025
EMP3294,Nisha Reddy,46.0,Female,nisha.reddy@hotmail.com,Not Available,Bangalore,India,Marketing,Content Strategist,Permanent,High School,14-02-2019,4,1011890.0,19.23,Good,4.0,-3,106.835,No,2011.0,EMP1617,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",0.2,Low,CAD,linkedin.com/in/nishareddy788,Permenent
